3.3444671630859375,3.3444671630859375,3.3444671630859375,3.3444671630859375,3.3444671630859375,3.3444671630859375,3.3444671630859375,3.3444671630859375,3.3364105224609375,3.3364105224609375,3.3364105224609375,3.3364105224609375,3.3364105224609375,3.3364105224609375,3.3364105224609375,3.3364105224609375,3.3444671630859375,3.3444671630859375,3.3444671630859375,3.3444671630859375,3.3444671630859375,3.3444671630859375,3.3444671630859375,3.3444671630859375,3.345733642578125,3.345733642578125,3.345733642578125,3.345733642578125,3.345733642578125,3.345733642578125,3.345733642578125,3.345733642578125,3.34674072265625,3.34674072265625,3.34674072265625,3.34674072265625,3.34674072265625,3.34674072265625,3.34674072265625,3.34674072265625,3.35125732421875,3.35125732421875,3.35125732421875,3.35125732421875,3.35125732421875,3.35125732421875,3.35125732421875,3.35125732421875,3.35125732421875,3.345733642578125,3.345733642578125,3.345733642578125,3.345733642578125,3.345733642578125,3.345733642578125,3.345733642578125,3.345733642578125,3.3502655029296875,3.3502655029296875,3.3502655029296875,3.3502655029296875,3.3502655029296875,3.3502655029296875,3.3502655029296875,3.3502655029296875,3.34674072265625,3.34674072265625,3.34674072265625,3.34674072265625,3.34674072265625,3.34674072265625,3.34674072265625,3.34674072265625,3.3489990234375,3.3489990234375,3.3489990234375,3.3489990234375,3.3489990234375,3.3489990234375,3.3489990234375,3.3489990234375,3.3444671630859375,3.3444671630859375,3.3444671630859375,3.3444671630859375,3.3444671630859375,3.3444671630859375,3.3444671630859375,3.3444671630859375,3.5521240234375,3.5521240234375,3.5521240234375,3.5521240234375,3.5521240234375,3.5521240234375,3.5521240234375,3.5521240234375,3.694091796875,3.694091796875,3.694091796875,3.694091796875,3.694091796875,3.694091796875,3.694091796875,3.694091796875,-1.530914306640625,-1.530914306640625,-1.530914306640625,-1.530914306640625,-1.530914306640625,-1.530914306640625,-1.530914306640625,-1.530914306640625,-1.530914306640625,3.4806365966796875,3.4806365966796875,3.4806365966796875,3.4806365966796875,3.4806365966796875,3.4806365966796875,3.4806365966796875,3.4806365966796875,1.703826904296875,1.703826904296875,1.703826904296875,1.703826904296875,1.703826904296875,1.703826904296875,1.703826904296875,1.703826904296875,2.5173492431640625,2.5173492431640625,2.5173492431640625,2.5173492431640625,2.5173492431640625,2.5173492431640625,2.5173492431640625,2.5173492431640625,-2.66033935546875,-2.66033935546875,-2.66033935546875,-2.66033935546875,-2.66033935546875,-2.66033935546875,-2.66033935546875,-2.66033935546875,3.7079315185546875,3.7079315185546875,3.7079315185546875,3.7079315185546875,3.7079315185546875,3.7079315185546875,3.7079315185546875,3.7079315185546875,1.931121826171875,1.931121826171875,1.931121826171875,1.931121826171875,1.931121826171875,1.931121826171875,1.931121826171875,1.931121826171875,-0.3229522705078125,-0.3229522705078125,-0.3229522705078125,-0.3229522705078125,-0.3229522705078125,-0.3229522705078125,-0.3229522705078125,-0.3229522705078125,-0.3229522705078125,0.1787109375,0.1787109375,0.1787109375,0.1787109375,0.1787109375,0.1787109375,0.1787109375,0.1787109375,3.431060791015625,3.431060791015625,3.431060791015625,3.431060791015625,3.431060791015625,3.431060791015625,3.431060791015625,3.431060791015625,-3.579833984375,-3.579833984375,-3.579833984375,-3.579833984375,-3.579833984375,-3.579833984375,-3.579833984375,-3.579833984375,1.594329833984375,1.594329833984375,1.594329833984375,1.594329833984375,1.594329833984375,1.594329833984375,1.594329833984375,1.594329833984375,1.1525726318359375,1.1525726318359375,1.1525726318359375,1.1525726318359375,1.1525726318359375,1.1525726318359375,1.1525726318359375,1.1525726318359375,-3.394073486328125,-3.394073486328125,-3.394073486328125,-3.394073486328125,-3.394073486328125,-3.394073486328125,-3.394073486328125,-3.394073486328125,4.0170440673828125,4.0170440673828125,4.0170440673828125,4.0170440673828125,4.0170440673828125,4.0170440673828125,4.0170440673828125,4.0170440673828125,0.1223297119140625,0.1223297119140625,0.1223297119140625,0.1223297119140625,0.1223297119140625,0.1223297119140625,0.1223297119140625,0.1223297119140625,0.1223297119140625,1.7858734130859375,1.7858734130859375,1.7858734130859375,1.7858734130859375,1.7858734130859375,1.7858734130859375,1.7858734130859375,1.7858734130859375,3.224395751953125,3.224395751953125,3.224395751953125,3.224395751953125,3.224395751953125,3.224395751953125,3.224395751953125,3.224395751953125,-3.199249267578125,-3.199249267578125,-3.199249267578125,-3.199249267578125,-3.199249267578125,-3.199249267578125,-3.199249267578125,-3.199249267578125,0.2640380859375,0.2640380859375,0.2640380859375,0.2640380859375,0.2640380859375,0.2640380859375,0.2640380859375,0.2640380859375,3.7079315185546875,3.7079315185546875,3.7079315185546875,3.7079315185546875,3.7079315185546875,3.7079315185546875,3.7079315185546875,3.7079315185546875,-0.443023681640625,-0.443023681640625,-0.443023681640625,-0.443023681640625,-0.443023681640625,-0.443023681640625,-0.443023681640625,-0.443023681640625,-2.72955322265625,-2.72955322265625,-2.72955322265625,-2.72955322265625,-2.72955322265625,-2.72955322265625,-2.72955322265625,-2.72955322265625,-2.72955322265625,-1.4259490966796875,-1.4259490966796875,-1.4259490966796875,-1.4259490966796875,-1.4259490966796875,-1.4259490966796875,-1.4259490966796875,-1.4259490966796875,-0.2366180419921875,-0.2366180419921875,-0.2366180419921875,-0.2366180419921875,-0.2366180419921875,-0.2366180419921875,-0.2366180419921875,-0.2366180419921875,-0.646148681640625,-0.646148681640625,-0.646148681640625,-0.646148681640625,-0.646148681640625,-0.646148681640625,-0.646148681640625,-0.646148681640625,1.4823150634765625,1.4823150634765625,1.4823150634765625,1.4823150634765625,1.4823150634765625,1.4823150634765625,1.4823150634765625,1.4823150634765625,4.5315399169921875,4.5315399169921875,4.5315399169921875,4.5315399169921875,4.5315399169921875,4.5315399169921875,4.5315399169921875,4.5315399169921875,-3.30999755859375,-3.30999755859375,-3.30999755859375,-3.30999755859375,-3.30999755859375,-3.30999755859375,-3.30999755859375,-3.30999755859375,-3.083709716796875,-3.083709716796875,-3.083709716796875,-3.083709716796875,-3.083709716796875,-3.083709716796875,-3.083709716796875,-3.083709716796875,-3.083709716796875,3.4990234375,3.4990234375,3.4990234375,3.4990234375,3.4990234375,3.4990234375,3.4990234375,3.4990234375,-3.70343017578125,-3.70343017578125,-3.70343017578125,-3.70343017578125,-3.70343017578125,-3.70343017578125,-3.70343017578125,-3.70343017578125,-4.725372314453125,-4.725372314453125,-4.725372314453125,-4.725372314453125,-4.725372314453125,-4.725372314453125,-4.725372314453125,-4.725372314453125,4.4069366455078125,4.4069366455078125,4.4069366455078125,4.4069366455078125,4.4069366455078125,4.4069366455078125,4.4069366455078125,4.4069366455078125,-1.305877685546875,-1.305877685546875,-1.305877685546875,-1.305877685546875,-1.305877685546875,-1.305877685546875,-1.305877685546875,-1.305877685546875,-1.4652099609375,-1.4652099609375,-1.4652099609375,-1.4652099609375,-1.4652099609375,-1.4652099609375,-1.4652099609375,-1.4652099609375,-1.8158416748046875,-1.8158416748046875,-1.8158416748046875,-1.8158416748046875,-1.8158416748046875,-1.8158416748046875,-1.8158416748046875,-1.8158416748046875,-4.067901611328125,-4.067901611328125,-4.067901611328125,-4.067901611328125,-4.067901611328125,-4.067901611328125,-4.067901611328125,-4.067901611328125,-4.067901611328125,-3.9722442626953125,-3.9722442626953125,-3.9722442626953125,-3.9722442626953125,-3.9722442626953125,-3.9722442626953125,-3.9722442626953125,-3.9722442626953125,-4.7485198974609375,-4.7485198974609375,-4.7485198974609375,-4.7485198974609375,-4.7485198974609375,-4.7485198974609375,-4.7485198974609375,-4.7485198974609375,-1.876007080078125,-1.876007080078125,-1.876007080078125,-1.876007080078125,-1.876007080078125,-1.876007080078125,-1.876007080078125,-1.876007080078125,0.64361572265625,0.64361572265625,0.64361572265625,0.64361572265625,0.64361572265625,0.64361572265625,0.64361572265625,0.64361572265625,-2.036346435546875,-2.036346435546875,-2.036346435546875,-2.036346435546875,-2.036346435546875,-2.036346435546875,-2.036346435546875,-2.036346435546875,-4.51544189453125,-4.51544189453125,-4.51544189453125,-4.51544189453125,-4.51544189453125,-4.51544189453125,-4.51544189453125,-4.51544189453125,-0.9864654541015625,-0.9864654541015625,-0.9864654541015625,-0.9864654541015625,-0.9864654541015625,-0.9864654541015625,-0.9864654541015625,-0.9864654541015625,-0.9864654541015625,4.8602752685546875,4.8602752685546875,4.8602752685546875,4.8602752685546875,4.8602752685546875,4.8602752685546875,4.8602752685546875,4.8602752685546875,4.9101104736328125,4.9101104736328125,4.9101104736328125,4.9101104736328125,4.9101104736328125,4.9101104736328125,4.9101104736328125,4.9101104736328125,4.8383636474609375,4.8383636474609375,4.8383636474609375,4.8383636474609375,4.8383636474609375,4.8383636474609375,4.8383636474609375,4.8383636474609375,4.906585693359375,4.906585693359375,4.906585693359375,4.906585693359375,4.906585693359375,4.906585693359375,4.906585693359375,4.906585693359375,4.6412811279296875,4.6412811279296875,4.6412811279296875,4.6412811279296875,4.6412811279296875,4.6412811279296875,4.6412811279296875,4.6412811279296875,3.4204864501953125,3.4204864501953125,3.4204864501953125,3.4204864501953125,3.4204864501953125,3.4204864501953125,3.4204864501953125,3.4204864501953125,1.2701263427734375,1.2701263427734375,1.2701263427734375,1.2701263427734375,1.2701263427734375,1.2701263427734375,1.2701263427734375,1.2701263427734375,1.2701263427734375,-1.4191436767578125,-1.4191436767578125,-1.4191436767578125,-1.4191436767578125,-1.4191436767578125,-1.4191436767578125,-1.4191436767578125,-1.4191436767578125,-3.94329833984375,-3.94329833984375,-3.94329833984375,-3.94329833984375,-3.94329833984375,-3.94329833984375,-3.94329833984375,-3.94329833984375,-4.2652435302734375,-4.2652435302734375,-4.2652435302734375,-4.2652435302734375,-4.2652435302734375,-4.2652435302734375,-4.2652435302734375,-4.2652435302734375,-0.8007049560546875,-0.8007049560546875,-0.8007049560546875,-0.8007049560546875,-0.8007049560546875,-0.8007049560546875,-0.8007049560546875,-0.8007049560546875,3.3248291015625,3.3248291015625,3.3248291015625,3.3248291015625,3.3248291015625,3.3248291015625,3.3248291015625,3.3248291015625,4.6838226318359375,4.6838226318359375,4.6838226318359375,4.6838226318359375,4.6838226318359375,4.6838226318359375,4.6838226318359375,4.6838226318359375,2.1815643310546875,2.1815643310546875,2.1815643310546875,2.1815643310546875,2.1815643310546875,2.1815643310546875,2.1815643310546875,2.1815643310546875,-0.9459381103515625,-0.9459381103515625,-0.9459381103515625,-0.9459381103515625,-0.9459381103515625,-0.9459381103515625,-0.9459381103515625,-0.9459381103515625,-0.9459381103515625,-3.2050323486328125,-3.2050323486328125,-3.2050323486328125,-3.2050323486328125,-3.2050323486328125,-3.2050323486328125,-3.2050323486328125,-3.2050323486328125,-4.50738525390625,-4.50738525390625,-4.50738525390625,-4.50738525390625,-4.50738525390625,-4.50738525390625,-4.50738525390625,-4.50738525390625,-4.432373046875,-4.432373046875,-4.432373046875,-4.432373046875,-4.432373046875,-4.432373046875,-4.432373046875,-4.432373046875,-3.4230194091796875,-3.4230194091796875,-3.4230194091796875,-3.4230194091796875,-3.4230194091796875,-3.4230194091796875,-3.4230194091796875,-3.4230194091796875,-2.55084228515625,-2.55084228515625,-2.55084228515625,-2.55084228515625,-2.55084228515625,-2.55084228515625,-2.55084228515625,-2.55084228515625,-2.3016510009765625,-2.3016510009765625,-2.3016510009765625,-2.3016510009765625,-2.3016510009765625,-2.3016510009765625,-2.3016510009765625,-2.3016510009765625,-2.292327880859375,-2.292327880859375,-2.292327880859375,-2.292327880859375,-2.292327880859375,-2.292327880859375,-2.292327880859375,-2.292327880859375,-2.292327880859375,-2.3016510009765625,-2.3016510009765625,-2.3016510009765625,-2.3016510009765625,-2.3016510009765625,-2.3016510009765625,-2.3016510009765625,-2.3016510009765625,-2.3016510009765625,-2.3016510009765625,-2.3016510009765625,-2.3016510009765625,-2.3016510009765625,-2.3016510009765625,-2.3016510009765625,-2.3016510009765625,-2.3039093017578125,-2.3039093017578125,-2.3039093017578125,-2.3039093017578125,-2.3039093017578125,-2.3039093017578125,-2.3039093017578125,-2.3039093017578125,-2.30743408203125,-2.30743408203125,-2.30743408203125,-2.30743408203125,-2.30743408203125,-2.30743408203125,-2.30743408203125,-2.30743408203125,-2.3039093017578125,-2.3039093017578125,-2.3039093017578125,-2.3039093017578125,-2.3039093017578125,-2.3039093017578125,-2.3039093017578125,-2.3039093017578125,-2.306182861328125,-2.306182861328125,-2.306182861328125,-2.306182861328125,-2.306182861328125,-2.306182861328125,-2.306182861328125,-2.306182861328125,-2.306182861328125,-2.306182861328125,-2.306182861328125,-2.306182861328125,-2.306182861328125,-2.306182861328125,-2.306182861328125,-2.306182861328125,-2.306182861328125,-2.3097076416015625,-2.3097076416015625,-2.3097076416015625,-2.3097076416015625,-2.3097076416015625,-2.3097076416015625,-2.3097076416015625,-2.3097076416015625,-2.3097076416015625,-2.3097076416015625,-2.3097076416015625,-2.3097076416015625,-2.3097076416015625,-2.3097076416015625,-2.3097076416015625,-2.3097076416015625,-2.313232421875,-2.313232421875,-2.313232421875,-2.313232421875,-2.313232421875,-2.313232421875,-2.313232421875,-2.313232421875,-2.316497802734375,-2.316497802734375,-2.316497802734375,-2.316497802734375,-2.316497802734375,-2.316497802734375,-2.316497802734375,-2.316497802734375,-2.3177642822265625,-2.3177642822265625,-2.3177642822265625,-2.3177642822265625,-2.3177642822265625,-2.3177642822265625,-2.3177642822265625,-2.3177642822265625,-2.32354736328125,-2.32354736328125,-2.32354736328125,-2.32354736328125,-2.32354736328125,-2.32354736328125,-2.32354736328125,-2.32354736328125,-0.6587371826171875,-0.6587371826171875,-0.6587371826171875,-0.6587371826171875,-0.6587371826171875,-0.6587371826171875,-0.6587371826171875,-0.6587371826171875,1.3705596923828125,1.3705596923828125,1.3705596923828125,1.3705596923828125,1.3705596923828125,1.3705596923828125,1.3705596923828125,1.3705596923828125,1.3705596923828125,-2.72149658203125,-2.72149658203125,-2.72149658203125,-2.72149658203125,-2.72149658203125,-2.72149658203125,-2.72149658203125,-2.72149658203125,4.334197998046875,4.334197998046875,4.334197998046875,4.334197998046875,4.334197998046875,4.334197998046875,4.334197998046875,4.334197998046875,-4.32867431640625,-4.32867431640625,-4.32867431640625,-4.32867431640625,-4.32867431640625,-4.32867431640625,-4.32867431640625,-4.32867431640625,0.65997314453125,0.65997314453125,0.65997314453125,0.65997314453125,0.65997314453125,0.65997314453125,0.65997314453125,0.65997314453125,4.9964447021484375,4.9964447021484375,4.9964447021484375,4.9964447021484375,4.9964447021484375,4.9964447021484375,4.9964447021484375,4.9964447021484375,1.1374664306640625,1.1374664306640625,1.1374664306640625,1.1374664306640625,1.1374664306640625,1.1374664306640625,1.1374664306640625,1.1374664306640625,-2.4723052978515625,-2.4723052978515625,-2.4723052978515625,-2.4723052978515625,-2.4723052978515625,-2.4723052978515625,-2.4723052978515625,-2.4723052978515625,-2.4723052978515625,-3.8338165283203125,-3.8338165283203125,-3.8338165283203125,-3.8338165283203125,-3.8338165283203125,-3.8338165283203125,-3.8338165283203125,-3.8338165283203125,-4.003204345703125,-4.003204345703125,-4.003204345703125,-4.003204345703125,-4.003204345703125,-4.003204345703125,-4.003204345703125,-4.003204345703125,-3.7771759033203125,-3.7771759033203125,-3.7771759033203125,-3.7771759033203125,-3.7771759033203125,-3.7771759033203125,-3.7771759033203125,-3.7771759033203125,-3.35028076171875,-3.35028076171875,-3.35028076171875,-3.35028076171875,-3.35028076171875,-3.35028076171875,-3.35028076171875,-3.35028076171875,-2.669647216796875,-2.669647216796875,-2.669647216796875,-2.669647216796875,-2.669647216796875,-2.669647216796875,-2.669647216796875,-2.669647216796875,-1.74334716796875,-1.74334716796875,-1.74334716796875,-1.74334716796875,-1.74334716796875,-1.74334716796875,-1.74334716796875,-1.74334716796875,-0.4915924072265625,-0.4915924072265625,-0.4915924072265625,-0.4915924072265625,-0.4915924072265625,-0.4915924072265625,-0.4915924072265625,-0.4915924072265625,1.2218017578125,1.2218017578125,1.2218017578125,1.2218017578125,1.2218017578125,1.2218017578125,1.2218017578125,1.2218017578125,1.2218017578125,3.2359771728515625,3.2359771728515625,3.2359771728515625,3.2359771728515625,3.2359771728515625,3.2359771728515625,3.2359771728515625,3.2359771728515625,4.83258056640625,4.83258056640625,4.83258056640625,4.83258056640625,4.83258056640625,4.83258056640625,4.83258056640625,4.83258056640625,4.6757659912109375,4.6757659912109375,4.6757659912109375,4.6757659912109375,4.6757659912109375,4.6757659912109375,4.6757659912109375,4.6757659912109375,2.722747802734375,2.722747802734375,2.722747802734375,2.722747802734375,2.722747802734375,2.722747802734375,2.722747802734375,2.722747802734375,0.2803955078125,0.2803955078125,0.2803955078125,0.2803955078125,0.2803955078125,0.2803955078125,0.2803955078125,0.2803955078125,-1.9485015869140625,-1.9485015869140625,-1.9485015869140625,-1.9485015869140625,-1.9485015869140625,-1.9485015869140625,-1.9485015869140625,-1.9485015869140625,-3.6503143310546875,-3.6503143310546875,-3.6503143310546875,-3.6503143310546875,-3.6503143310546875,-3.6503143310546875,-3.6503143310546875,-3.6503143310546875,-3.6503143310546875,-4.53985595703125,-4.53985595703125,-4.53985595703125,-4.53985595703125,-4.53985595703125,-4.53985595703125,-4.53985595703125,-4.53985595703125,-4.514434814453125,-4.514434814453125,-4.514434814453125,-4.514434814453125,-4.514434814453125,-4.514434814453125,-4.514434814453125,-4.514434814453125,-4.1059112548828125
